26:-0.00013266;0.000148347;0.000192156;-4.6808e-05;-1.61313e-05;0.000189205
27:-0.000143497;0.000131303;0.000206426;-3.05913e-05;-2.40962e-05;7.99352e-05
28:1.32296e-05;0.00010569;7.6441e-05;-3.95634e-06;-1.22546e-06;0.000450658
29:-0.000135224;0.000130375;0.000188962;-0.000129422;2.43225e-06;0.000189539
30:-0.000349405;-0.000245498;-0.000141304;-3.22186e-05;-8.74144e-06;0.00029639
31:-0.000405985;-2.0606e-05;6.98227e-05;-3.69385e-06;2.2498e-06;-0.000136568
32:-0.000345725;9.30076e-05;0.000143974;-6.04967e-05;6.25348e-05;-0.000170215
33:-8.03917e-05;9.85738e-05;-3.88579e-05;-0.000145258;-5.83215e-05;2.92763e-05
34:-0.000501859;-0.000521436;-0.000376013;-1.82931e-06;-9.93164e-06;0.000307917
35:-4.27874e-05;1.9403e-05;-2.64437e-05;-5.18577e-05;-4.0065e-06;0.000436681
36:-0.000900701;-0.000667854;-0.000655754;1.67e-05;5.21948e-05;3.51105e-05
37:0.000238947;0.000235353;0.000178624;-0.000113739;-2.14508e-05;0.000561536
38:6.43208e-05;2.32741e-05;-2.02509e-05;-1.77383e-05;-1.39064e-05;0.000517868
39:-0.00046767;-0.000392513;-0.000345451;6.43336e-06;1.47947e-05;0.000276666
40:-0.000139142;-6.44638e-05;-9.95878e-05;3.11759e-05;6.58028e-05;8.54834e-05
41:3.86975e-06;5.66964e-07;-2.77013e-05;9.85811e-06;2.2938e-05;0.000482837
42:0.000219831;0.000425182;0.000371845;0.000210225;0.000115402;-5.14173e-06
43:-0.000351421;-3.47608e-05;-6.23567e-05;-2.28994e-05;-5.84147e-05;0.000128029
44:0.000102338;0.000312167;0.000262919;-6.4677e-05;-2.7891e-06;0.000398113
45:-0.000278408;-0.000222552;-0.000214435;-1.78155e-05;-8.72187e-06;0.000355994
46:-0.000171565;-7.0074e-05;-9.95221e-05;-4.78236e-05;-1.04952e-05;0.000369761
47:0.000144031;0.000273601;0.000268822;-1.80326e-05;-1.63445e-05;0.000476852
48:-0.000121614;-2.42366e-05;-3.63019e-05;7.22179e-06;-6.16318e-06;4.2118e-05
49:8.25629e-05;0.000245659;0.000201655;-4.92608e-05;-1.59694e-05;0.00043153
50:0.000162044;0.000178813;0.000130103;-6.10846e-05;-6.88139e-06;0.000531097
51:6.0069e-05;0.00028262;0.000235436;-6.82465e-05;-7.35996e-06;0.000366948
52:-0.000416117;-0.000352893;-0.000220646;3.10459e-05;3.66398e-05;0.000293071
53:-2.19489e-05;0.00011718;4.50221e-05;-0.00017107;-8.68648e-06;0.000365355
54:-0.000311876;-0.0001792;-7.61142e-05;-5.12614e-05;-1.40289e-05;0.000290386
55:0.000122565;0.000147778;9.50633e-05;-2.86794e-05;5.24502e-06;0.00051573
56:-0.000267234;-0.000123964;-0.000160188;-5.08716e-05;-5.2819e-07;0.000305788
57:-0.000130351;-7.84178e-05;-0.000111599;-3.30114e-05;-8.77614e-06;0.0004113
58:0.000114286;0.000201109;0.000149159;5.45327e-05;0.000122942;0.000115011
59:4.58423e-06;-1.25701e-06;-2.89678e-05;-1.37216e-06;1.08065e-05;0.000483809
60:-0.000468913;-0.000179344;-5.58062e-05;1.51201e-05;3.65324e-05;-2.51015e-05
61:-0.000368177;-0.000147142;-9.49183e-05;-1.8264e-05;-8.03493e-06;0.000158235
62:-0.000535616;-0.000119575;-0.000117343;-1.38972e-05;4.06071e-05;-7.23266e-05
63:-0.000291242;-0.000219354;-0.00021292;-2.425e-05;-1.10097e-05;0.000342694
64:0.000204259;0.000448383;0.000474903;3.47909e-06;1.93947e-05;0.000403462
65:-3.29778e-05;9.3123e-05;4.51399e-05;-5.95748e-05;-1.36796e-05;0.000408037
66:-0.000346468;-0.000306299;-0.000257931;-1.09951e-05;-1.01107e-05;0.000337504
67:-0.000127471;3.17065e-05;-7.35778e-05;-0.000101662;7.58289e-06;1.22503e-05
68:-0.000146857;-6.54146e-06;-8.85362e-05;8.60534e-05;6.3421e-06;3.15309e-05
69:-0.000265982;-2.22521e-05;4.11001e-05;-8.97214e-05;-2.59661e-05;7.11531e-05
70:-0.000403822;-0.000402523;-0.000191086;7.71027e-06;2.4329e-05;0.000318347
71:-0.000495285;-0.000219216;-0.000144051;7.11592e-07;3.88958e-05;1.14674e-05
72:-3.16621e-05;8.20116e-05;3.66202e-05;4.70909e-05;1.67168e-05;5.74924e-05
73:-0.000158375;0.000118221;0.00015867;-8.15047e-05;-8.4498e-06;0.000177328
74:-0.000319228;-0.000153814;-0.000163559;-1.46936e-05;-3.69386e-05;0.000284442
75:-0.000155675;-7.87489e-06;-9.92429e-05;-9.54273e-05;4.66378e-06;1.64449e-05
76:0.000162202;0.00032831;0.000324318;-3.47833e-05;-1.74331e-05;0.000455973
77:-7.90519e-05;1.31829e-05;-2.57563e-05;8.79719e-06;9.73374e-06;7.19717e-05
78:-0.000216989;2.63103e-05;0.000104037;-0.000127552;-2.62204e-05;0.000137733
79:-0.00043621;-7.0033e-05;-2.24019e-05;5.78228e-06;2.60466e-05;-6.79535e-05
80:-0.000438292;8.70055e-06;-5.11218e-06;2.97966e-06;-5.2592e-06;5.89483e-05
81:-0.000599641;-0.000337513;-0.000200946;-1.296e-05;3.96816e-05;-5.723e-05
82:-0.000170714;-0.00012694;-8.51376e-05;-1.51762e-06;4.99906e-06;-1.49821e-05
83:-0.000274356;7.87103e-05;0.000263615;2.58822e-05;4.66244e-05;-6.59526e-05
84:-0.000122239;-2.11349e-05;-5.79899e-05;2.4197e-05;9.8043e-06;5.43175e-05
85:-9.48947e-05;-1.60498e-05;-5.37899e-05;1.47934e-05;3.11987e-05;8.45796e-05
86:-3.83028e-06;9.82301e-05;5.21409e-05;2.91567e-05;3.01466e-05;7.53209e-05
87:0.000212691;0.000353526;0.000546355;-8.07089e-05;-3.46677e-05;0.000482069
88:0.000103333;0.0002005;0.00014925;3.4574e-05;8.25062e-05;9.96612e-05
89:-0.000444327;9.03412e-06;1.16075e-05;2.4923e-07;-1.86164e-06;1.98986e-05
90:-0.000423281;-0.000476793;-0.000266327;1.08454e-06;7.18825e-06;0.00034631
91:-0.00010096;3.79152e-05;-2.04405e-05;8.72518e-05;-6.17824e-06;2.0589e-05
92:-0.000417215;-0.000338746;-0.00021589;4.1795e-05;4.60444e-05;0.000285698
93:0.000778782;0.00112957;0.00124763;-0.000281531;-7.60462e-05;0.000625788
94:-7.35733e-05;3.43075e-05;3.35772e-05;2.51837e-05;-6.86183e-06;2.21545e-05
95:-0.000133058;-2.24747e-05;-3.45155e-05;6.43709e-05;-5.31573e-07;2.12046e-05
96:-0.000545574;-0.000205733;-0.000187349;1.14909e-05;1.69676e-05;-4.71751e-05
97:-0.000527838;-0.000147737;-0.000149382;-8.44075e-06;6.97417e-05;-0.00010972
98:-0.000342121;-0.000222514;-0.000163691;-1.57593e-05;-1.92751e-06;0.000294618
99:7.60678e-05;0.000330921;0.000374332;-2.17335e-05;-6.68578e-05;0.000350105
100:-0.000299885;-8.30654e-05;-0.000198691;0.000243911;-1.47457e-05;-0.00015824
101:6.03664e-05;0.000241271;0.000323618;-4.00825e-05;-8.75477e-06;0.000403968
102:0.000443897;0.000572603;0.00065515;-7.0261e-06;-3.23173e-05;0.000584107
103:-0.000392155;-0.000220673;-0.00018337;-1.57826e-05;-3.4913e-05;0.00023651
104:-3.56515e-05;0.000127742;2.89119e-07;0.000260585;0.000114834;8.25882e-05
105:-6.00397e-05;0.000184071;0.000188237;-2.22833e-05;-4.99163e-05;0.00031767
106:-0.000295083;0.000103945;0.000225504;1.59909e-05;1.10409e-05;-0.000109343
107:-0.00040341;-0.000410644;-0.000198003;6.16986e-06;1.9839e-05;0.000325092
108:-0.000285889;0.000156339;0.000128456;-8.8767e-06;-7.76662e-05;-2.03984e-05
109:-0.000539159;-0.00023375;-6.32861e-05;3.37439e-05;-2.13635e-06;4.99997e-05
110:-0.000293291;0.000129417;0.00024328;-3.75882e-06;1.21055e-05;-0.000150582
111:0.000205474;0.000499182;0.00047323;-2.75756e-05;-0.000109422;0.000396771
112:0.000254343;0.000354027;0.000558098;-4.36414e-05;-1.74199e-05;0.000514429
113:-0.000378432;-8.49014e-05;-8.00914e-05;-2.05047e-05;-5.98938e-05;0.000126633
114:1.63376e-05;0.000268333;0.000229541;-1.6374e-05;-6.04235e-05;0.000356371
115:-0.000193677;-2.7827e-06;-7.32429e-06;-1.92545e-05;-2.80896e-05;0.000312815
116:-0.000452887;-1.28488e-05;-2.38131e-05;1.74699e-06;-6.21128e-06;5.64435e-05
117:-0.000117054;6.93908e-06;-4.33182e-05;6.36198e-05;8.54692e-07;3.38237e-05
118:-0.000321711;-0.000227555;-8.5038e-05;-5.54061e-05;-2.31111e-05;0.000311019
119:-0.000422741;3.82892e-05;5.66053e-05;-5.3144e-06;1.77488e-05;-1.72068e-06
120:-0.000473995;-2.90437e-05;-3.39926e-05;-8.08644e-06;2.06016e-05;-9.07253e-05
121:-0.00040354;-0.000415997;-0.000203036;5.92439e-06;1.88868e-05;0.000328835
122:-0.000292006;-0.000199917;-0.000198609;-2.87035e-05;-1.1395e-05;0.000331034
123:-0.00024442;-5.0497e-05;-7.29899e-06;-4.01556e-05;-1.04416e-05;0.000276365
124:-0.00035848;-0.000288615;-0.000243677;-1.46445e-05;-8.97784e-06;0.0003166
125:-7.82805e-05;0.000130797;0.000187327;-5.42014e-05;-1.17236e-05;0.00033097
126:-5.83751e-05;8.48546e-05;3.57191e-05;-8.13065e-05;-1.96761e-05;0.000382343
127:-0.000205572;-0.000146691;-0.000172126;-2.63037e-05;-7.02858e-06;0.00038149
128:-0.000119136;-7.13102e-05;-0.000123167;-3.43996e-05;-5.2493e-06;0.000417304
129:-0.000300916;-6.98507e-05;-0.000172889;0.000188455;-2.44444e-05;-0.000164444
130:-1.56188e-05;6.4328e-05;1.5472e-05;-7.70567e-05;-1.22688e-05;0.000434854
131:-2.44272e-05;5.57777e-05;1.47713e-05;1.9652e-05;4.44766e-05;9.356e-05
132:2.76071e-05;2.50407e-05;-1.8945e-05;-1.25022e-05;-5.70615e-06;0.000491315
133:-0.000288944;0.000109016;0.000208248;1.91375e-05;2.53828e-05;-8.06337e-05
134:-0.000112271;-1.93299e-05;-9.23114e-05;4.4228e-05;5.43694e-05;8.72367e-05
135:-0.000430347;2.07225e-05;7.44924e-06;-2.9325e-07;-2.40566e-07;5.76486e-05
136:-0.000378159;-5.87688e-06;9.9953e-06;4.31394e-05;1.76372e-05;-4.11473e-05
137:-2.4864e-05;-1.14847e-06;-6.77792e-05;-1.56381e-05;-5.44234e-07;0.00046215
138:-0.000320759;-0.000138959;-0.000128291;-2.13209e-05;-3.63842e-05;0.000265977
139:-0.000321909;-0.000130292;-0.000114695;-2.40161e-05;-3.39862e-05;0.000254692
140:-8.20533e-05;0.000176478;0.000198354;-2.78439e-05;-4.11603e-05;0.000283312
141:-0.000174667;3.31161e-05;2.03792e-05;-1.57927e-05;-3.18558e-05;0.000308575
142:-0.000387055;-0.000204556;-0.000164114;-1.55122e-05;-3.10505e-05;0.000224992
143:0.000250687;0.000405375;0.000458956;-2.18072e-05;-1.84922e-05;0.000489724
144:-0.000696676;-0.000425576;-0.000371022;-2.90067e-06;1.58792e-05;-5.85102e-05
145:-0.000331974;-0.000180572;-0.00016384;2.10656e-06;1.04481e-05;0.000274459
146:-0.000155761;3.1085e-05;1.62704e-05;-1.25183e-05;-2.30139e-05;0.000332066
147:-0.000371382;-0.000240209;-0.000183408;2.91034e-05;2.91806e-05;0.00027203
148:-0.00048362;-0.000131318;-4.10328e-05;-3.06125e-06;8.51536e-06;-0.000127021
149:-0.000329031;-0.000200506;-0.00020514;-2.49332e-05;2.11273e-06;0.000293338
150:-0.000525546;-0.0001953;-0.000180207;3.65672e-05;1.65835e-05;-3.64581e-05
151:0.000221511;0.000378776;0.00056583;-9.75095e-05;-4.02952e-05;0.000479433
152:-0.000248261;-5.30794e-06;5.47576e-05;-0.0001252;-3.08787e-05;7.32837e-05
153:3.27182e-05;0.000298037;5.70846e-05;-0.000129826;-0.00010833;-1.06109e-05
154:0.000653496;0.000912115;0.00108374;0.000138522;0.000135281;0.000593423
155:-0.000197023;1.48254e-05;8.31625e-05;-0.00011984;-9.82954e-06;0.000265885
156:-7.42195e-05;2.99387e-05;3.64385e-05;6.43489e-06;-1.56187e-05;2.21445e-05
157:-0.00045579;-1.23978e-05;-1.46302e-05;7.48175e-07;-5.11279e-06;3.8154e-05
158:-0.00053954;-0.000224359;-0.000100966;-4.89318e-06;-3.71117e-05;-0.000165648
159:0.000104186;0.000263336;0.00029937;-2.60504e-06;7.23197e-06;0.000438498
160:0.000633518;0.000733171;0.00095479;-7.34714e-06;-4.46883e-05;0.000653194
161:-0.000556112;-0.000272025;-0.000197189;1.72187e-05;3.92671e-05;-2.77534e-05
162:-0.000335774;-0.000256165;-0.000109696;-4.51642e-05;-1.95149e-05;0.000313952
163:-0.000427423;-0.000359302;-0.00027325;5.42541e-06;1.00132e-05;0.000288753
164:-0.000487727;-0.000356012;-0.000341893;-1.92686e-05;-5.23442e-05;0.000241327
165:0.000331143;0.000388144;0.00059356;-1.72244e-05;-2.91079e-06;0.000562228
166:-0.000358737;-0.000305698;-0.000257365;-1.39701e-05;-1.08701e-05;0.000325994
167:0.000255028;0.00039571;0.000446325;-1.98327e-05;-2.33404e-05;0.000503314
168:-0.000393007;-0.000357488;-0.000206701;-2.00601e-05;-6.13741e-06;0.000317347
169:-0.000429477;-0.000408039;-0.000261648;9.13396e-06;1.04242e-05;0.000310568
170:-7.46272e-05;2.26528e-05;-1.16207e-05;7.42156e-06;2.23143e-06;6.37994e-05
171:-0.000421688;-0.000407835;-0.000313479;-6.18892e-06;-1.13804e-05;0.000321539
172:-0.00044278;-7.82717e-05;0.000126592;5.34523e-06;2.56341e-05;-1.59225e-05
173:-0.000420385;-0.000395344;-0.000298947;-6.23472e-06;-9.51632e-06;0.000315794
174:-0.000338631;5.88317e-05;0.000168417;7.09408e-06;3.08011e-06;-0.000126307
175:0.000345349;0.000475272;0.000605965;-9.92254e-06;-1.74034e-05;0.000531091
176:-0.000412999;-0.000373324;-0.000278773;-4.3558e-06;-5.24305e-06;0.000310248
177:0.000317369;0.000528638;0.00063727;3.06199e-05;3.9819e-05;0.000465063
178:-0.000400873;-0.000443072;-0.000229929;3.59043e-06;1.2452e-05;0.000348077
179:-0.000457028;-7.71661e-06;1.78022e-06;-7.97255e-07;1.62569e-07;3.42006e-07
180:-0.000160447;5.04632e-05;0.000123011;-7.44947e-05;2.06091e-07;0.00028598
181:-0.000591483;-0.000331074;-0.000180105;-1.76536e-05;4.50941e-05;-6.58355e-05
182:-0.000439842;-0.000432156;-0.000283032;4.47479e-06;2.68778e-06;0.000314583
183:-0.000270882;-9.82786e-05;-6.71545e-05;-2.42639e-05;-9.41355e-06;0.000288377
184:3.13722e-05;0.000132094;8.04225e-05;3.05964e-05;4.30824e-05;8.47511e-05
185:0.000146036;0.000378363;0.000484364;-0.000116852;-2.59469e-05;0.000404986
186:-0.00015963;7.33225e-07;-2.89487e-05;1.32137e-05;-8.92435e-06;-0.000191967
187:-0.000403328;-0.000406404;-0.000194172;6.56678e-06;2.11149e-05;0.000321959
188:-6.27257e-05;0.000140735;0.000191119;-4.50535e-05;-1.17184e-05;0.000343768
189:0.0004142;0.000573832;0.000782555;5.13766e-05;6.38425e-05;0.000529437
190:7.28166e-05;0.000221612;0.000280087;-1.53734e-05;-5.73886e-06;0.000431248
191:2.93294e-05;0.00028731;0.000333958;-2.99052e-05;-8.87344e-05;0.00032627
192:0.000132872;0.000396442;0.000419586;-2.42818e-05;-8.33815e-05;0.000374779
193:-0.000448951;-0.000306566;-0.000278648;-1.81784e-05;-4.70804e-05;0.000244074
194:3.28812e-05;0.000223725;0.000154311;-0.000102249;-4.69253e-06;0.000377808
195:0.000117056;0.000305214;0.000437621;-8.36214e-05;-2.42636e-05;0.000418219
196:-0.000167797;-2.59986e-05;-0.000128276;8.64472e-05;1.80107e-05;4.24304e-05
197:-0.000313274;-0.000138498;-0.000137161;-1.85807e-05;-3.78311e-05;0.000277351
198:-0.000431017;-0.000124799;-2.7016e-05;1.30982e-05;3.7911e-05;-1.40835e-05
199:-0.000151812;-6.77914e-05;-0.000119289;2.56708e-05;4.27705e-05;7.9762e-05
200:-0.000171063;2.90315e-05;2.27446e-06;-9.63208e-06;-2.75663e-05;0.000319133
201:-0.000328935;-0.000182946;-0.000179398;-5.24806e-06;-8.58592e-06;0.000290738
202:-0.000501599;-0.000174197;6.36692e-06;3.62272e-05;1.00309e-05;2.41471e-05
203:1.91811e-05;0.000188893;0.000217623;-1.29126e-05;-5.0748e-06;0.000402209
204:-0.000287623;-0.00011986;-0.000115085;-1.25791e-05;-1.66594e-05;0.000291194
205:-7.79433e-05;0.000117812;0.000123163;-2.03394e-05;-2.10177e-05;0.000352034
206:-0.000277592;-0.000114958;-9.10768e-05;-1.774e-05;-8.83785e-06;0.00029518
207:-2.956e-05;0.000158977;0.000161135;-1.20357e-05;-1.34159e-05;0.000375507
208:-0.000627346;-0.000400126;-0.000182588;-2.24106e-05;4.36288e-05;-0.00010333
209:9.19888e-05;0.000253655;0.000324058;-2.15166e-05;-2.76737e-06;0.000429508
210:-0.000375998;-0.000264816;-0.00022973;-2.97323e-06;2.67641e-06;0.000290451
211:0.000203125;0.000332459;0.000465942;-2.55313e-05;-2.45789e-06;0.000483178
212:-0.000583174;-0.000304176;-0.000179848;-1.38082e-05;3.96903e-05;-6.76526e-05
213:0.000400673;0.000503004;0.000726977;8.65523e-06;6.48246e-06;0.000554811
214:-0.000556274;-0.000252685;-0.000180006;-1.87192e-06;2.63741e-05;-4.33326e-05
215:-0.000399564;-0.000425215;-0.000211502;4.96521e-06;1.60116e-05;0.000338916
216:-3.42643e-05;0.000155374;0.000190537;-2.79977e-05;-1.01552e-05;0.00036856
217:-0.000108909;9.49437e-05;0.000103426;-2.75273e-05;-2.44907e-05;0.000333739
218:-0.000262232;-7.6091e-05;-7.01481e-05;-1.91321e-05;-2.12328e-05;0.000286824
219:-0.00041753;-4.7062e-05;-7.13507e-06;8.91718e-06;2.82013e-05;-5.97635e-05
220:-0.000241277;-2.2617e-05;-1.90195e-07;-3.96906e-05;-2.26512e-05;0.000258521
221:-0.000121769;0.000103526;0.000138178;-5.21953e-05;-2.33661e-05;0.000301849
222:-0.00051077;-9.64625e-05;-5.32911e-05;-6.62499e-06;5.81193e-05;-5.29409e-05
223:0.000423211;0.000515801;0.000741015;2.88604e-06;-7.82137e-06;0.000570966
224:-0.00031822;-0.000178738;-0.000150944;-1.0679e-05;-4.78849e-06;0.000295094
225:-3.48406e-05;0.000144995;0.000170297;-2.10272e-05;-1.10425e-05;0.000376659
226:-0.000361151;-2.64268e-05;9.5042e-05;6.52928e-06;4.50054e-05;-2.64052e-05
227:-0.000411086;4.88092e-05;8.08719e-05;-6.64981e-06;2.75234e-05;-3.47901e-06
228:-0.000403554;-0.000341449;-0.00024172;-9.39779e-06;2.82e-06;0.000302177
229:0.000484248;0.000573306;0.000798363;-1.97676e-06;-2.3604e-05;0.000598752
230:-0.000388005;-0.000312505;-0.000210454;-1.62174e-05;-1.04998e-06;0.000300066
231:0.000183026;0.000324444;0.000460504;-3.56948e-05;-7.77436e-06;0.000469068
232:-0.000466787;-2.19634e-05;-1.28546e-05;-2.71123e-06;7.05094e-06;2.91616e-07
233:-0.000270342;-3.98293e-05;1.27384e-06;-7.35491e-05;-1.11275e-05;0.000213137
234:-0.000428015;-5.20962e-05;2.88007e-06;6.10943e-06;1.98361e-05;-8.66936e-05
235:7.77655e-05;0.00024949;0.000326591;-3.04633e-05;-5.67965e-06;0.000417216
236:-0.000250509;-8.13524e-05;1.40438e-05;-7.42549e-05;-9.42076e-06;0.000285691
237:-0.000462065;-0.000468204;-0.000319052;8.07889e-07;-4.26568e-06;0.000314508
238:-0.000479632;-0.000137796;-1.64424e-05;-5.35766e-06;-3.78305e-05;-0.000179679
239:4.87363e-06;0.000209904;0.000300624;-7.04003e-05;-1.36852e-05;0.000362733
240:0.000276483;0.000362093;0.00056835;-3.33556e-05;-1.10459e-05;0.000528874
241:-0.000296707;-0.000158686;-0.000230522;-0.000120575;-6.61943e-05;7.76604e-06
242:0.000219055;0.000335761;0.0004644;-1.65161e-05;1.61864e-06;0.000495992
243:-0.000398271;-0.000431685;-0.000217961;4.46597e-06;1.4592e-05;0.000344034
244:-3.52314e-05;6.79393e-05;2.92816e-05;2.79872e-05;1.99007e-05;6.52235e-05
245:0.000301945;0.000373264;0.00058058;-2.41039e-05;-5.0907e-06;0.000544742
246:-0.000427552;-0.000420327;-0.000270729;-7.49061e-06;2.45641e-06;0.000319323
247:-0.000327678;-0.000127732;-0.000107492;-2.70328e-05;-3.12265e-05;0.000241479
248:0.000143415;0.000307369;0.000444813;-5.79139e-05;-1.72213e-05;0.000441732
249:2.08842e-05;2.63277e-05;-2.65624e-06;2.04884e-06;1.08946e-05;0.000486064
250:-6.31756e-05;0.00011833;4.23394e-06;-0.000117765;-5.2042e-06;-8.87602e-06
251:-5.65588e-05;0.00015783;0.00024712;-8.54104e-05;-4.08391e-06;0.000327355
252:-0.00033133;-0.000213378;-0.000109073;-4.13466e-05;-1.1955e-05;0.000293557
253:4.12388e-05;0.000230415;0.000316943;-5.00842e-05;-1.13553e-05;0.000390267
254:0.000396168;0.000538338;0.000752889;3.64988e-05;4.85882e-05;0.000529693
255:0.000128815;0.000304473;0.000440547;-7.0345e-05;-2.13639e-05;0.000429655
256:-0.000292661;-0.000135378;-6.59672e-05;-3.97421e-05;-8.72969e-06;0.000283545
257:2.37879e-05;0.000221153;0.00031059;-6.03747e-05;-1.32723e-05;0.00037683
258:-0.000233751;-2.03146e-05;-5.9616e-06;-3.59987e-05;-2.69751e-05;0.00027155
259:-0.000437271;-0.000219267;-6.42545e-05;7.00315e-06;7.86708e-05;0.000110513
260:0.000106514;0.000307958;0.000433993;-9.7537e-05;-2.44442e-05;0.000406783
261:-0.000343438;9.31687e-05;0.000145441;-6.53365e-05;6.4351e-05;-0.000170796
262:-1.96109e-05;0.000191674;0.000282132;-7.92488e-05;-1.13281e-05;0.000346833
263:-0.000121803;9.27782e-05;0.000159433;-7.06832e-05;-6.95124e-06;0.000303004
264:-0.000319601;9.54204e-05;0.000210554;1.85186e-06;-1.84386e-05;-0.000200932
265:-0.000672227;-0.000383575;-0.00032555;-8.92541e-06;4.3518e-05;-9.54071e-05
266:-0.000159742;6.8183e-05;0.000124797;-9.5306e-05;-1.59808e-05;0.000271441
267:-0.000204896;8.57388e-06;6.27857e-05;-5.85985e-05;-6.96575e-06;0.000267614
268:-0.00022063;2.22609e-05;6.19416e-05;-7.37246e-05;-1.52868e-05;0.000221381
269:-0.000245567;-6.2139e-05;1.13397e-05;-5.85253e-05;-7.60115e-06;0.000277254
270:-0.000150481;-5.85502e-07;-9.05792e-05;-9.49391e-05;1.42324e-05;1.16192e-05
271:-0.000259247;-7.67983e-05;-0.000129524;-0.000119404;-2.24771e-05;-0.000172847
272:0.000397329;0.000629263;0.000579378;-0.000201206;-7.8198e-05;-4.58262e-05
273:-0.00044128;1.01333e-05;4.48501e-06;1.31966e-06;-3.72119e-06;3.92741e-05
274:-0.00014049;9.12203e-05;0.00013998;-7.72968e-05;-1.97752e-05;0.000280315
275:-0.000244798;-4.28828e-05;-3.5119e-05;-2.55582e-05;-2.331e-05;0.0002799
276:-0.000302276;-7.65886e-05;-2.69926e-05;-8.67168e-05;-4.56638e-06;0.000190896
277:-0.000488452;-5.02113e-05;-6.71794e-05;-1.12314e-05;3.14034e-05;-0.000106246
278:-0.000128919;0.000101088;0.000142871;-6.34628e-05;-2.21223e-05;0.00029086
279:-0.000242311;-3.15739e-05;-1.62576e-05;-3.21908e-05;-2.33765e-05;0.000269754
280:1.53962e-05;0.00019605;7.18667e-05;-0.00012282;-3.04462e-06;1.59223e-05
281:-0.000195332;5.72504e-05;0.000103661;-9.44802e-05;-9.46717e-06;0.000207151
282:-0.000472828;-0.00016416;3.32229e-05;-1.90922e-05;6.60599e-05;-0.000154498
283:-0.000228242;-2.44207e-05;2.42059e-05;-4.91021e-05;-9.52663e-06;0.00027084
284:-0.000460116;-0.000144274;-0.000195226;1.8701e-05;0.000104001;9.38188e-05
285:-0.000301068;9.53968e-05;0.000230725;1.30094e-05;3.61647e-06;-0.000124207
286:-0.00010933;0.000103181;0.000121;-3.44934e-05;-2.39037e-05;0.000324198
287:-7.24915e-05;0.000177439;0.000193107;-2.46109e-05;-4.46491e-05;0.00030117
288:-9.67159e-05;0.000116477;0.000178269;-6.31186e-05;-1.04262e-05;0.000317594
289:-4.68138e-05;0.000150428;0.000193592;-3.62408e-05;-1.10085e-05;0.000356609
290:-0.000230492;-2.43193e-05;-1.80346e-05;-3.0205e-05;-2.93197e-05;0.000282964
291:-0.000236963;-1.67578e-05;4.97945e-06;-4.29092e-05;-2.40072e-05;0.000259418
292:-0.000116079;0.000103106;0.000129778;-4.27e-05;-2.39063e-05;0.00031292
293:-0.000242603;-1.66933e-05;1.16706e-05;-5.13018e-05;-2.04789e-05;0.000245994
294:-0.000169299;8.74279e-05;0.000109696;-4.51857e-05;-2.39793e-05;0.000241198
